Product Name,Price
"《鄉親優惠》AK Traveler 電動吹機杯“青春版”  加贈 日本原裝潤滑劑145ml 不挑款,,","NT$3,688 原始價格：NT$3,688。NT$2,200目前價格：NT$2,200。"
“Youtube限定優惠賣場” 【葡萄牙Orgie】  可舔食!口交潤滑劑 草莓 風味 100ml “ 門市不享此優惠”,NT$499 原始價格：NT$499。NT$349目前價格：NT$349。
“鄉親優惠賣場” Okinsei Thruster愛的刺槍術15cm 贈日本原裝免洗潤滑劑145ml不挑款 《門市不享此優惠》,"NT$2,888 原始價格：NT$2,888。NT$2,290目前價格：NT$2,290。"
“Youtube限定優惠賣場” 【葡萄牙Orgie】千人千香 男性 費洛蒙淡香精 50ml “ 門市不享此優惠”,"NT$1,499 原始價格：NT$1,499。NT$1,388目前價格：NT$1,388。"
日本 新突擊 一番/二番 (適合初心者使用),NT$399 – NT$499價格範圍：NT$399 到 NT$499
日本大人氣3DCG秘密情人三部曲ヒメカノ＿蜜桃重砲出擊-皺褶摩擦型,NT$999 原始價格：NT$999。NT$499目前價格：NT$499。
日本大人氣3DCG秘密情人三部曲ヒメカノ＿甜橘鯡魚卵名器-彈脆顆粒型,NT$999 原始價格：NT$999。NT$499目前價格：NT$499。
日本大人氣3DCG秘密情人三部曲ヒメカノ＿激藍冰火五重天-顆粒皺褶類型,NT$999 原始價格：NT$999。NT$499目前價格：NT$499。
美國Njoy    Pure Wand 316不鏽鋼魔棒　G/P點 按摩棒,"NT$5,288 原始價格：NT$5,288。NT$3,980目前價格：NT$3,980。"
美國Njoy Pure Plug 不鏽鋼金屬肛栓 S號,"NT$4,688 原始價格：NT$4,688。NT$2,680目前價格：NT$2,680。"
美國Njoy Pure Plug 不鏽鋼金屬肛栓 Ｍ號,"NT$5,288 原始價格：NT$5,288。NT$2,980目前價格：NT$2,980。"
日本Fuji – 二重體感 剛柔並濟 名根 XS/S/M/L/XL/XXL號,"NT$399 – NT$1,599價格範圍：NT$399 到 NT$1,599"
日本MagicEyes 超仿真口交自慰套-真實之口,"NT$1,899 原始價格：NT$1,899。NT$1,088目前價格：NT$1,088。"
AK 自然系”真空”自慰套系列 四種款式,NT$999 原始價格：NT$999。NT$790目前價格：NT$790。
德國Nomi Tang  專用收納包 (不挑款出貨）99元,NT$299 原始價格：NT$299。NT$99目前價格：NT$99。
日本MagicEyes 超仿真口交自慰套-真實之口 （喇舌版自慰套）,"NT$1,899 原始價格：NT$1,899。NT$1,088目前價格：NT$1,088。"
日本MagicEyes 超仿真口交自慰套-真實之口 （甜蜜版）,"NT$1,899 原始價格：NT$1,899。NT$1,088目前價格：NT$1,088。"
要多濃有多濃！日本EXE (outvision) JU-C5 自慰套【加贈潤滑液濃縮粉X3】,"NT$3,970 原始價格：NT$3,970。NT$1,588目前價格：NT$1,588。"
Okinsei 可愛粉紅先生 MR. CUTE 14CM,"NT$1,088 原始價格：NT$1,088。NT$999目前價格：NT$999。"
日本MagicEyes 超仿真口交自慰套-真實之口 ” 深喉嚨版 “,"NT$1,899 原始價格：NT$1,899。NT$1,088目前價格：NT$1,088。"
日本MagicEyes 超仿真口交自慰套-真實之口  未熟幼女版,"NT$1,899 原始價格：NT$1,899。NT$1,088目前價格：NT$1,088。"
日本Rends R1系列   A10電動旋風榨精機專用增高墊,NT$666 原始價格：NT$666。NT$399目前價格：NT$399。
日本 三連發！三連發矽膠假陽具 13CM,NT$888 原始價格：NT$888。NT$599目前價格：NT$599。
日本 Rends 包皮矯正膠水,NT$799 原始價格：NT$799。NT$499目前價格：NT$499。
日本EXE (outvision) 北条麻妃の三十路名器　女将さん編,"NT$1,888 原始價格：NT$1,888。NT$1,299目前價格：NT$1,299。"
高潮必備聖品! 日本NPG 潮吹五重天(M號/L號) SallyQ及眾多網友潮吹推薦!,NT$699 – NT$799價格範圍：NT$699 到 NT$799
Ｇ點版＝ 日本製造!名根的品格 正宗大郎(20cm)系列,"NT$1,588 原始價格：NT$1,588。NT$1,299目前價格：NT$1,299。"
禁斷之戀! 黑蜜果按摩棒,"NT$1,399 原始價格：NT$1,399。NT$1,199目前價格：NT$1,199。"
日本製造! 白玉系列1-3號 18/16/13公分,NT$450 – NT$650價格範圍：NT$450 到 NT$650
日本ToysHeart (トイズハート) 雙頭軟棒,"NT$1,388 原始價格：NT$1,388。NT$499目前價格：NT$499。"
日本製造!名根的品格 正宗三劍客 14/12/9公分,NT$399 – NT$599價格範圍：NT$399 到 NT$599
日本ToysHeart (トイズハート) 鬼頭 吸盤按摩棒,"NT$1,699 原始價格：NT$1,699。NT$988目前價格：NT$988。"
日本製造!黑人三重奏 12/9公分,NT$699 – NT$999價格範圍：NT$699 到 NT$999
