Product Name,Price
Enjoy Love 刺猬環 鎖精延時套環,NT$149
7道槓不銹鋼彈簧波浪螺紋雙珠刺激鎖精環 (S/M/L),NT$299
不銹鋼彈簧波浪螺紋雙珠刺激鎖精環 (S/M),NT$229
嗨舌 無線遙控7頻震動鎖精延時套環 男女共震,NT$780
派蒂菈 10頻強震雄雞環 延時鎖精鎖精環 紫 男女共震,NT$399
取悅 元氣鎖精鍛鍊男女共震3件套組,NT$299
取悅 凸點套套伴侶 內置震動蛋鎖精加長 3in1套件組,NT$299
派蒂菈 10頻強震延時鎖精刺激陰蒂震動套環 男女共震,NT$399
Warrior 黑武士 10頻震動男強女樂共震刺激鎖精助性套環,NT$249
PRETTY LOVE 猛龍過江 強身猛男加長加粗鎖精環,NT$129
強悍猛將 鎖精 陰蒂激震快樂雙屌環 男女共震,NT$299
Perfect Hole 美之穴 透明果凍軟膠自慰套,NT$169 NT$229
ROSELEX 10頻震Q彈膠體訓練自慰器 (水滴型/螺點型/山丘型),NT$349
Hgod 金剛俠 9段變頻夾震液晶顯示智能加溫自慰鍛練器,NT$899
Hgod 狂飆MAX 液晶觸屏全自動伸縮吸夾吞吐自慰鍛練杯,"NT$1,699"
Hgod 狂飆MAX三代 大風暴9X伸縮旋轉9X真空吮吸電動飛機杯,"NT$1,780"
Hgod 百慕達大漩渦 全自動9頻伸縮旋轉真空吮吸發聲智能飛機杯,"NT$1,780"
Hgod 黑洞大漩渦 9頻伸縮旋轉真空吮吸全自動智能飛機杯,"NT$1,699"
取悅 試煉陰莖訓練 臀感入口震動顆粒刺激自慰鍛練器,NT$499
取悅 進擊頂部訓練 臀感入口震動顆粒刺激自慰鍛練器,NT$398
JIUAI 魔風 智能活塞3速伸縮抽插加溫語音電動飛機杯,"NT$1,299"
JIUAI 星爵杯 快樂智能互動語音震動自慰訓練飛機杯,NT$698
JIUAI 蔚來杯 爽快智能互動語音震動自慰訓練飛機杯,NT$698
日本A-one 電動陰莖鍛鍊自慰器,"NT$1,580"
日本NPG MEN TUBE 10段變頻脈衝震動真空吸引陰莖鍛練自慰器,"NT$1,690"
日本NPG CHIN-PUMP 終極男士訓練 真空吸引陰莖鍛練器,NT$699
日本NPG 激震 10頻脈衝震動陰莖訓練龜頭鍛練器,"NT$1,690"
YULEI 花式咬姬榨汁 AI智能5頻吸吮10頻震動鍛鍊電動飛機杯,"NT$1,290"
日本MensMax 360°迴轉鬆緊度 3結構內部螺桿旋型飛機杯,"NT$2,290"
日本MensMax 360°迴轉鬆緊度 3結構內部蜂巢卵型飛機杯,"NT$2,290"
日本MensMax 360°迴轉鬆緊度 3結構內部大小集珠型飛機杯,"NT$2,290"
ROSELEX 勞樂斯 便攜口袋型絲襪感Q彈自慰套 5入裝,NT$168
日本NPG 豐乳 釣鐘型 二次元人肌感觸 美女の乳房再現自慰器 2150g,"NT$2,990"
日本A-one 乳房倒模球,NT$239
日本Eve dolls爆乳混合陰肛雙穴變頻震動自慰器 4kg,"NT$5,580"
極樂大美尻 腰臀腿合一厚實肉感陰肛雙通道自慰器 7kg(宅配限定),"NT$2,999"
Charlotte 夏洛特 蜜桃臀曼妙曲線三交女體自慰器 9kg (宅配限定),"NT$3,999"
日本Magic eyes 色情官能褐色翹臀超吸引型名器自慰器 1800g,"NT$3,099"
巨基霸 男同蛋蛋翹臀肛交自慰器 8.8Kg (宅配限定),"NT$5,280"
Shemale 雌雄同體擬真可彎陽具雙穴腔道自慰器 5.5Kg (宅配限定),"NT$3,999"
塔比尼婭 棕色肌膚帶腰豐滿美尻雙穴腔道自慰器 12kg (宅配限定),"NT$4,990"
柳腰臀 3段夾吸吮7頻震動語音呻吟雙穴美臀自慰器 3.8kg,"NT$2,680"
極樂超大美尻 腰臀腿厚實肉感陰肛雙通道自慰器 11KG (宅配限定),"NT$4,290"
3D立體超大蜜桃美臀 陰肛雙通道帶腿坐姿自慰器 13Kg (宅配限定),"NT$4,880"
蜜桃美臀 真人復刻倒模陰肛雙通道帶腿坐姿自慰器 9kg (宅配限定),"NT$3,699"
雌雄同體II 陽具內置雙性半身真人娃娃自慰器 17.5kg (宅配限定),"NT$7,499"
性愛浮雕圖 二穴構造真膚皮紋豐臀肉感自慰器 3Kg,"NT$1,390"
由美子 擬真倒模肉感厚實激情三交雙穴自慰器 5.2kg(宅配限定),"NT$2,699"
啪臀二代 仿真復刻美腿美臀二穴體感自慰名器 7.6Kg (宅配限定),"NT$3,280"
波妞 三交一體豐乳柳腰翹臀肉感仿真互動語音智能娃娃 5Kg (宅配限定),"NT$2,580"
愛戀晴兒 真實二穴腔道三交曲線美體自慰器 11kg (宅配限定),"NT$4,290"
爆乳女優 美麗曲線 二穴構造激爽自慰器 2.2kg,"NT$1,190"
療癒萌萌貓 10頻強震酥麻挑逗跳蛋按摩器(無線遙控),NT$580
JIUAI 享樂 酥震撩豆隱形穿戴按摩器(無線遙控) 5款,NT$499
PRETTY LOVE Sloane 10段變頻強震隱形穿戴按摩器 (無線遙控),NT$480
JIUAI 驚潮跳蛋 萌寵治癒系10頻強震雙玩法長距遙控跳蛋,NT$399
Little Dancevu 小舞 ‧ 潮吹隱形穿戴蝴蝶震動器(無線遙控),NT$599
Cnch小貝殼 入體強震10頻遙控潮吹隱形穿戴式按摩器,NT$489
Brandish 18段變頻雙舌尖震顫智能加溫按摩器,NT$490
Hgod 玫瑰探花2代 伸縮沖撞震動舌舔撩動多功能跳蛋,"NT$1,180"
FLOWER 探蜜 30段變頻顫動花蕾型舌舔按摩棒,NT$680
X幻想悅佳人 魔舌舔震七段式變頻吸乳器 吸附傳說 (單入),NT$680
ROMANCE Kama 卡瑪 12頻刺激外吸內震多功能潮吹跳蛋,"NT$1,280"
UNIMAT 芒果派 5吮吸10震動雙重歡樂聲波吸吮按摩器,"NT$1,299"
ROSELEX 吸吮兔 10頻吸吮按摩器,NT$499
日本Magic eyes 極彩射月子宮頸交替重疊肉褶翼點雙色自慰器 800g,"NT$2,090"
日本LOVE FACTOR 與惡魔間的秘密契約 旋轉螺旋真空自慰器 820g,"NT$2,090"
日本Magic eyes 極上純潔蘿莉 飽滿肉厚潮紅陰道自慰器,"NT$1,380"
日本Magic eyes 罪惡感蘿莉 特殊3層結構純潔未熟自慰器,"NT$1,280"
日本MATE 桑拿女孩 多突起肉疣絕境刺激洞自慰器,"NT$1,180"
日本RIDE JAPAN 惡魔快樂 淫亂突起堅韌透明異形通道自慰器,"NT$1,080"
日本RIDE JAPAN ADD 深海潛水者 深快蛇腹多層次淫亂通道自慰器,NT$990
陰毛肥鮑美穴 肉感仿真雙穴雙交倒模自慰器 2130g,"NT$1,190"
愛趴樂 二穴構造飽滿陰唇臨場感再現自慰器 1.9kg,"NT$1,080"
颶風鯨吸 智能全自動3段夾吸吮6頻震動互動語音倒模屁股自慰器 2.56kg,"NT$1,980"
RLX 小蘿莉 幼女雙穴立體帶腰3D仿真自慰名器 1.56kg,NT$899
RLX 暴爽翹臀誘惑 肉感仿真雙穴雙交3D自慰名器 2.9kg,"NT$1,399"
風騷舞女 3段夾吸6頻震動模擬少女膣陰肛二穴自慰器 4Kg,"NT$2,880"
煽動美體 3D仿真構造私處娃娃自慰器 7.1Kg (宅配限定),"NT$2,890"
敦煌 大姐歌姬 超絕頂螺旋顆粒狀仿真子宮腔通道雙穴自慰器,NT$698
琉璃子秘密地帶 狹窄吮吸刺激多重起伏通道名器 360g,NT$299
調情搔弄 亮晶水鑽手柄挑逗羽毛棒 多色,NT$169
情趣輕薄防水墊 (S/L),NT$149 ~ NT$199
充氣圍隔水床單 激情潮噴墊 塑膠水池 (161x189cm),NT$899
防水超大床單 野性釋放性愛墊 220*200cm,NT$498
防水大床單 野性釋放性愛墊 220*160cm,NT$399
防水大床單 調教野性釋放性愛墊子 220*130cm,NT$299
帝臣 SM情趣 低溫蠟燭 3支裝(短),NT$199
SEX 夢幻性愛鞦韆 升級腰靠款 (宅配限定),"NT$4,990"
SEX 性愛鞦韆 升級腰靠款 (宅配限定),"NT$4,690"
性愛啪啪椅2.0 (宅配限定),NT$999
日本RIDE JAPAN 昇天波狀攻擊鋸齒肉褶彈力觸感自慰器,NT$980
日本Magic eyes 真實の口 硬版 迷你口交自慰器,NT$780
日本Magic eyes 真實の口 軟版 迷你口交自慰器,NT$780
LILO 咪咪杯 揉乳玩弄可加溫放肆抽插兩用自慰器,NT$299
LILO 來樂 奶茶甜蜜邂逅口愛自慰杯 (櫻桃小嘴/粉嫩私處/緊緻菊花),NT$168
Cute Baby 萌娃 動人曲線新次元腔道體驗自慰器 660g,NT$499
JIUAI 雙嬌 榨汁神器 仿真陰肛雙通道自慰杯,NT$399
豐乳學妹 誘惑曲線肉感の純汁激爽美穴單通道自慰器,NT$399
日本NPG 結城莉乃 純情水晶透明螺旋腔壁搾取自慰器,NT$780
絕色閨蜜 榨汁雙穴雙通道凸顯私處真人皮膚紋路自慰器 820g,NT$499
紅宮嫩穴 真實潮紅誘惑自慰名器 600g,NT$399
再現尤物 半熟人妻3D仿真細膩膚質自慰器 重330克,NT$299
再現尤物 含苞幼女3D仿真細膩膚質自慰器 重470克,NT$299
新世代女優 長谷禮奈 肉感粉嫩夾吸自慰名器 410克,NT$299
虛擬膚質3D立體美穴系列 熟辣教師自慰器 260克,NT$199
虛擬膚質3D立體美穴系列 美艷空姐自慰器 270克,NT$199
ROSELEX勞樂斯 Snails 10頻小蝸牛萌趣造型吸吮按摩器,NT$490
Guerlain 嬌蘭 10頻強憾酥麻磁震刺激mini按摩棒,NT$499
YEAIN 舌探舔蜜 XXXL 10頻震感電動吮吸快感自慰器,"NT$1,280"
YEAIN 舌探舔蜜 10頻震口交真空吸陰自慰器,"NT$1,280"
性愛派對 乳夾雙峰多刺激點狂舔撩陰逗奶20變頻按摩器,NT$599
PRETTY LOVE 柯林 指精靈 10頻雙震動刺激潮吹手指套,NT$499
日本Wild One Enemable R 10x12段前列腺按摩刺激器 寬大平頭型,NT$898
不銹鋼金屬擴張尿道器,NT$399
ROSELEX 覓蕾 10頻G點馬眼尿道刺激棒二合一套裝組,NT$398
震動酥麻馬眼尿道探索刺激棒 (短款),NT$119
震動酥麻馬眼尿道探索刺激棒 (長款),NT$119
中空矽膠刺激馬眼超長尿道棒 (中 8mm/大10mm),NT$249
Schwart 史瓦特 震動酥麻手拉矽膠馬眼尿道抽插自慰棒,NT$239
日本Wild One Enemable R 10x12段前列腺按摩刺激器 定位翹頭型,NT$898
Enjoy Love 3連環炮後庭前列腺電動肛塞按摩器 (入門漸進款),NT$199
YMNENVXO 遙控充氣10頻震顫前列腺後庭多功能按摩棒,"NT$1,499"
PRETTY LOVE12頻強震雙套環鎖精後庭連環砲拉珠震動棒,NT$899
G-SPOTEXPLORER 衝擊者 螺旋震動肛塞,NT$299
PRETTY LOVE HERMOSA 充電式強力12段變頻串珠後庭棒,NT$699
私慾B 7頻強震脈衝漸進拉珠前列線按摩器,NT$780
私慾A 7頻強震脈衝拉環漸進拉珠前列線按摩器,NT$680
Enjoy Love 月牙型手拉式尖頭肛塞套裝組,NT$459
鞭の戲虐 調教小散鞭,NT$109
鞭の戲虐 King 超長型206公分SM調教長鞭 基本款,NT$389
純手工藤條教鞭 2根藤 黑色柄,NT$99
純手工藤條教鞭 1根藤【宅配限定】,NT$89
主奴遊戲 不銹鋼金屬帶鑽肛塞+牽引繩 (小/大),NT$299
陰乳の調戲 女用3鏈條 雙乳夾+陰唇夾,NT$209
蓬蓬毛球乳夾,NT$149
不銹鋼長鏈滑扣雙乳陰部兩用刑具夾,NT$149
乳の虐戀 乳夾加重環,NT$109
陰乳の調戲 鈴鐺滑扣陰乳夾,NT$99
乳の虐戀 快感乳鏈夾 (細),NT$119
金屬仿鑽寶石吊墜滑扣陰咪咪乳夾,NT$119
狐狸精不銹鋼後庭肛塞+白尾巴毛,NT$279
中空肛塞可窺視水晶玻璃棒,NT$169
不銹鋼金屬 可活動球形肛塞 (大號) 進階者專用,NT$259
不銹鋼金屬錨式入珠活動肛塞 (中號) 進階者專用,NT$249
不銹鋼金屬錨式入珠活動肛塞 (小號) 初學者專用,NT$229
ROSELEX勞樂斯 基路拉珠 柔軟小巧易入初學者後庭肛塞,NT$199
日本NPG 六連龜頭親膚矽膠拉珠環棒,NT$499
日本Wild One 直擊前列腺無極震動後庭肛塞 005,NT$599
Enjoy Love 重錘 充氣鋼珠肛塞液態矽膠膨脹擴肛器,NT$499
Enjoy Love 蝌蚪 充氣鋼珠肛塞液態矽膠膨脹擴肛器,NT$499
YUNMAN 云曼 翹頭曲形充氣液態矽膠膨脹擴肛器,NT$580
SM 舒適矽膠雙頭中空陽具口塞,NT$429
強制張口口伽 帶蓋口塞,NT$299
跳色層次 毛絨狐狸精尾巴+不銹鋼後庭肛塞,NT$249
迷惑 狐狸精尾巴不銹鋼金屬肛塞 (白紋尾/黃金尾),NT$499
扮演狐狸精 不銹鋼後庭肛塞+純白可拆尾巴毛 (小/中/大),NT$249 ~ NT$359
Hacker 強制開腿 趴式束縛手腳多體位享受氣墊,"NT$1,280"
Hacker 強制分腿 束縛手腳 駕馭享受植絨氣墊,"NT$2,690"
SM情趣 PU皮革帶鏈安全腳銬,NT$178
手腳一字束縛捆綁帶,NT$249
SM 捆綁靜電膠帶 15m (粉色/黑色),NT$118
SM之世界 情趣豹紋毛絨手銬,NT$129
Enjoy Love 狗尾巴後庭肛塞後庭棒,NT$149 NT$200
YUNMAN 云曼 鋼炮螺旋鑽頭充氣液態矽膠膨脹擴肛器,NT$580
YUNMAN 云曼 鑽頭螺旋充氣液態硅膠膨脹擴肛器,NT$499
Enjoy Love 寶石水晶栓玻璃後庭肛塞 (小/中/大),NT$139 ~ NT$179
Enjoy Love 初學入門專用 雙頭漸階大小心型後庭拉珠肛塞,NT$149
Serial Cannon 3連環炮充氣膨脹後庭擴張肛陰塞,NT$299
VIBRATOR 12頻百變歡樂前陰後庭拉珠棒,NT$399
Enjoy Love 中空葫蘆水晶玻璃後庭肛塞 (小/中),NT$169 ~ NT$179
Enjoy Love 圓形 肛腸撐開自慰窺陰金屬擴肛器,NT$699
G-SPOT 男性G點後庭前列腺剌激器,NT$189
水晶玻璃雙球圓滑肛陰鈎 男前列腺開發器,NT$249
不銹鋼前列腺G點按摩錨式穿戴肛塞B款 (大),NT$369
Prostate前列腺G點按摩錨式穿戴肛塞套裝3件組,NT$469
SM 刑奴扮演 情趣帶扣拉狗帶+帶鎖頸圈 (黑),NT$259
SM 激性裝扮 Breast 雙乳束縛帶,NT$129
SM 刑奴扮演 蝴蝶結鈴鐺項圈+牽引金屬鐵鏈組合,NT$228
日本NPG 暗い魔法 束縛戲謔充氣式三角型愛愛座墊(含手銬+羽毛棒+手拍),"NT$1,280"
SM 繩衣繩藝編織束縛棉繩 長度5m,NT$89
缚の性虐 反背口塞手銬束缚帶 (紅色),NT$249
SM強制張腿束縛 一字手腳固定銬 55cm 帶鎖 (宅配限定),NT$598
SM 刑奴扮演 情趣帶扣拉狗帶+頸圈,NT$249
3D打印蜂巢系列 虎頭蜂 男用透氣貞操鎖 曲卡環 短款亞洲版,NT$880
3D打印蜂巢系列 虎頭蜂 男用透氣貞操鎖 平卡環 短款亞洲版,NT$880
CB愛戀 男用透氣貞操鎖 長款,NT$469
CB愛戀 男用透氣貞操鎖 短款,NT$469
尖刺鈕丁不鏽鋼透氣男用貞操裝置 (小/大),NT$590
SM 黑紅色織帶毛絨道具15件套組,NT$999
SM 另類遊戲 13件套裝情趣組,NT$599
雙肩背式做愛輔助帶 性愛鞦韆,NT$588
SM 極限性愛調教毛絨道具8件組,NT$599
SM 蝴蝶燙鑽調教刑具情趣10件套 紫,NT$899
迷彩情趣手銬腳銬眼罩三件組,NT$169
全方位睡床綁帶組 普通版,NT$399
SM遊戲 極限性愛調教 皮革毛絨道具7件組 粉,NT$499
SM 全方位調情睡床綁帶捆綁束縛組(短絨毛版),NT$259
透膚彈力腰邊激情開襠連身褲襪 大尺碼服飾,NT$119 NT$135
黑玫瑰刺繡纏繞玉腿絲襪開襠連身衣 大尺碼服飾,NT$198 NT$219
吊帶Ｖ型美胸開衩裙兩件組 大尺碼服飾,NT$358 NT$399
冰絲Ｕ領放射美背包臀短裙兩件組套裝 大尺碼服飾,NT$258 NT$288
玫瑰盤釦立領花刺繡旗袍情趣睡衣兩件組 大尺碼服飾,NT$328 NT$359
花蔓蕾絲蝴蝶結飾開襠連身衣 大尺碼服飾,NT$358 NT$399
清新藍白荷葉花邊開衩裙襬蝴蝶結點綴六件式女僕套裝 大尺碼服飾,NT$499 NT$549
一字遮胸木耳花邊可開襠連身衣四件式套裝 大尺碼服飾,NT$499 NT$549
親膚絲滑吊帶開衩連身裙兩件組 大尺碼服飾,NT$358 NT$399
海軍水手服 露肩雙層荷葉邊短裙三件組套裝,NT$499 NT$549
日本NPG 業務用 大容量BOX型超值20公升裝潤滑液 (宅配限定),"NT$2,290"
日本Dermatest 黏多醣無色無味注入式潤滑液( 1.7克/支) 5入,NT$359
日本NPG 生 HOT溫感 模擬女性愛液潤滑液,NT$328 ~ NT$449
日本NPG 生 感覺極薄塗膜分泌汁 模擬女性愛液潤滑液,NT$289 ~ NT$399
日本Magic eyes 乳白仿精液中黏度水溶性潤滑液 360ml,NT$289
日本MensMax HOT 溫暖持久潤滑液 50ml,NT$259
日本PEPEE Smoothie 卡波姆清爽水溶性潤滑液,NT$229 ~ NT$328
日本PEPEE AEROMUSK 弱酸性麝香香味氣泡潤滑液,NT$199
日本NPG 初戀の甜蜜記憶 超純果香柑橘味潤滑液 150ml,NT$149
日本NPG 初戀の甜蜜記憶 超純果香葡萄味潤滑液 150ml,NT$149
日本NPG 初戀の甜蜜記憶 超純果香草莓味潤滑液 150ml,NT$149
日本A-ONE URARA 完美持久保濕潤滑液 70ml,NT$149
日本PREMIUM 超純！白麝香爽滑潤滑液,NT$99 ~ NT$239
日本A-ONE 含膠原蛋白大容量溫和型潤滑液 2L,NT$649
日本ENJOY TOYS 含蘆薈氨基酸 PRO 中高黏度保溼潤滑液 1000ml,NT$369
Drywell 涉い井 加倍保濕透明質酸清爽型潤滑液 220ml,NT$299
HOL KISS Silk Touch 熱感型 溫和保濕水溶性人體潤滑液 200ML,NT$169
HOL KISS Silk Touch 冰感型 溫和保濕水溶性人體潤滑液 200ML,NT$149
萱姿蘭 Xun Z Lan Pleasant Sensation 女性外用快感凝露 40ml,NT$259
HOT KLSS 熱吻 蠶絲蛋白水性潤滑液,NT$149 ~ NT$229
萱姿蘭 Xun Z Lan 後庭肛交專用潤滑液 120ml 快感,NT$169
萱姿蘭 Xun Z Lan 後庭肛交專用潤滑液 120ml 冰感,NT$169
萱姿蘭 Xun Z Lan 後庭肛交專用潤滑液 120ml 熱感,NT$259
HOL KISS Silk Touch 絲質觸感人體潤滑液 300ML 尖嘴導管,NT$179
HDT KISS 冰感型 後庭肛交人體潤滑液 200ML 附尖嘴導管,NT$159
萱姿蘭 Xun Z Lan PLEASURE 蜜戀愛潮液 外用快感增強凝露 15ml,NT$149
萱姿蘭 Xun Z Lan 玻尿酸無色無味水溶性潤滑液,NT$119 ~ NT$179
萱姿蘭 Xun Z Lan 2倍質酸 純淨自然人體潤滑液 200ml,NT$149
萱姿蘭 Xun Z Lan 自然拉絲水基潤滑液 200ml,NT$129
萱姿蘭 Xun Z Lan 人體水溶性潤滑液 60g 激情型,NT$69
萱姿蘭 Xun Z Lan 人體水溶性潤滑液 60g 爽滑型,NT$69
萱姿蘭 Xun Z Lan 人體水溶性潤滑液 60g 快感型,NT$69
萱姿蘭 Xun Z Lan 蜜愛 仿真人體水溶性潤滑液 30g,NT$39
SILK TOUCH 男士專用後庭肛交潤滑液,NT$69 ~ NT$189
Drywell 涉い井 膠原蛋白玻尿酸水光潤滑液 25ML,NT$690
Drywell 涉い井 萃取蘆薈元素無色無味長效潤滑液 200ML,NT$350
日本Fill Works 紅撃壓感 縱向肉摺刺激自慰器,"NT$1,088 NT$1,200"
金鎗 液態矽膠吸盤仿真皮膚超逼真假陽具 9.8吋,NT$780 NT$858
台風系列 巨無霸 另類仿真粗大巨屌假陽具 (25cm/直徑7.5cm),"NT$1,280 NT$1,408"
台風系列 東方巨屌 高仿真粗大超長假陽具 43cm,"NT$1,080 NT$1,188"
台風系列 東方龍 加粗款逼真陽具(20cm/直徑4.5cm),NT$469 NT$516
台風系列 帝王神鞭 逼真Q質大老二假陽具 (33cm/直徑5.1cm),NT$799 NT$879
台風系列 夢幻大情郎 加粗款擬真陽具 (24cm/直徑4.6cm),NT$490 NT$539
台風系列 霸王巨鞭 逼真Q質大老二假陽具 (30cm/直徑5.7cm),"NT$1,180"
台風系列 擎天柱 加粗款擬真陽具 (34cm/直徑4.8cm),NT$599 NT$659
台風系列 肉搏戰士 加粗款擬真陽具 (24cm/直徑4.6cm),NT$599 NT$659
台風系列 英雄本色 另類大凹凸莖體粗曠長根假陽具 41公分,NT$599 NT$659
JIUAI 肌霸王 液態矽膠超逼真肉感伸縮加熱假陽具(無線遙控),"NT$1,099 NT$1,200"
約炮 真肌霸液態矽膠超肉感伸縮撞擊逼真陽具,"NT$1,080 NT$1,188"
PRETTY LOVE Melanie 梅蘭妮 伸縮攪動3舌疊震動 全方位內外刺激按摩棒,"NT$1,399 NT$1,539"
EROCOME 摩羯座 3x10伸縮搖擺轉珠震動按摩棒,"NT$1,799"
日本A-one 君島美緒推薦 12頻吮吸陰蒂+12段階振動愉悅按摩棒 京本楓,"NT$1,699 NT$1,869"
Mytoys My Airy Clit 10x10頻吸吮震動吮潮雙點G點按摩棒,"NT$1,680 NT$1,848"
YEAIN 魔鬼魚 9X9吮舔伸縮 內外同樂多功能按摩器,"NT$1,490 NT$1,639"
YEAIN 小軟萌進階版 5X5內外刺激吸吮伸縮震動棒,"NT$1,380 NT$1,518"
JIUAI潮吹真肌炮王 唇槍舌戰 伸縮震動高仿真肉感假陽具 (無線遙控)大號,"NT$1,280"
JIUAI 潮吹真肌炮王 唇槍舌戰 伸縮震動高仿真肉感假陽具 (無線遙控)小號,"NT$1,180"
Curtis 調皮兔 5檔調速x7震變頻時尚浪潮雙震AV棒,"NT$1,180"
YYHORSE 歪歪馬 全面智能液晶顯示震動按摩AV棒,NT$899
PRETTY LOVE 閨房小情人 10頻強震感雙馬達G點按摩棒,"NT$1,290 NT$1,419"
PRETTY LOVE Valerie 瓦萊麗 雙頭強震蝶形穿戴同樂按摩棒,"NT$1,380 NT$1,518"
YY HORSE 歪歪馬 芭芭拉天翼 雙重激潮多功能按摩棒,"NT$1,180 NT$1,298"
PRETTY LOVE Rachel 瑞秋 舌舔撩動內外按摩強震棒,"NT$1,099 NT$1,209"
悅潮 7X10變頻舌舔震動雙重高潮按摩棒,"NT$999 NT$1,099"
PRETTY LOVE Lamar 拉馬爾 LED顯示內外強力雙震G點高潮按摩棒,"NT$1,080 NT$1,199"
PRETTY LOVE Kane 凱恩 酥麻震動吸吮刺激按摩棒,"NT$1,080 NT$1,199"
PRETTY LOVE Yedda 耶達 百變彎曲雙震按摩棒,"NT$999 NT$1,100"
日本NPG 永井瑪麗亞 推薦 雙震點人體工學設計扭頭任彎按摩棒,"NT$1,080 NT$1,188"
大拇哥棒 60度波浪滾珠旋轉伸縮棒 (電池版),NT$599 NT$659
蜜舌旋風 多功能旋轉伸縮震動魔舌按摩棒,NT$780 NT$858
日本FUJI WORLD PeRoN 內外同樂強震舔陰無極微調強弱G點棒(電池款),NT$499 NT$549
潮吹玉兔 X8懸浮彩珠強震變頻360°旋轉伸縮旋轉按摩棒,NT$580 NT$858
PRETTY LOVE BRUNO 布魯諾 30頻雙頭共震凸點按摩棒 (電池款),NT$580 NT$638
MZY 小艾點潮棒 10頻雙點震動翹角G點刺激按摩棒 雙震款,NT$399 NT$439
PRETTY LOVE Murray 默里 12頻震動鼓跳動吸盤按摩棒,"NT$1,180 NT$1,298"
日本A-one 激震G責潮吹按摩棒,"NT$1,080 NT$1,188"
YY HORSE 歪歪馬 燃情蠟燭 仿SM電子加熱7頻強震動按摩棒,NT$899 NT$989
MZY 芙蓉點潮棒 10頻震動翹角深入G點刺激按摩棒,NT$359 NT$399
MZY 小艾點潮棒 10頻震動翹角深入舌撩G點刺激按摩棒,NT$359 NT$399
吸乳大法之撩乳器,NT$380 NT$418
日本NPG 最高の触手 7段變頻撩觸夾擊酥麻震動陰乳按摩棒(電池款),"NT$1,599 NT$1,759"
PRETTY LOVE Nicolo 指間傳情 魔幻強力震動指套,NT$580 NT$638
Dibe Sex 穿蝶3代 內外潮噴酥麻按摩器(無線遙控),"NT$1,490 NT$1,639"
YEAIN Phoenix 鳳凰墊 12頻震感 酥麻按摩器(無線遙控),"NT$1,280 NT$1,408"
PRETTY LOVE 強制高潮 可穿戴內外刺激多功能按摩器 (無線遙控),"NT$1,090 NT$1,199"
Bird Ring 鳥環 彈力軟膠延時鎖精環 (隨機1入),NT$35 NT$49
Kakaron 卡卡龍 柔韌彈力鎖精環,NT$89 NT$119
ROSELEX 雄風 男女同歡 顆粒刺激震動鎖精環,NT$168 NT$189
Hgod Magic 魔環 無線遙控男性鎖精耐戰套環,NT$699 NT$769
取悅 久悍 龜頭+束精訓練自慰器 (電池版),NT$580 NT$638
取悅 久雄 龜頭+陰莖+束精訓練器 (電池版),NT$599 NT$659
陸海空 三面10頻震顫刺激龜頭刺激訓練器,NT$399 NT$439
ROSELEX 謎巢 抖動擼 陰莖久挺戰鍛練自慰器,NT$499 NT$549
BAILE PENIS PUMP 男用陰莖鍛練器 電動真空起勃器,"NT$1,180 NT$1,298"
日本NPG THE BOX 快感學系列飛機杯 (1 突起 /2 褶皺 /3 螺旋),NT$489 NT$539
PRETTY LOVE 手淫快樂頌 3D結構吸夾自慰鍛煉飛機杯 (Anus 肛門款),NT$269 NT$299
日本Magic eyes 超級GAL 色情褐色身體自慰器,"NT$2,580 NT$2,838"
日本RIDE JAPAN 快感の新た 螺旋極みを雙棍摩擦體感UP!自慰器,"NT$1,080 NT$1,188"
三條櫻之子 口陰肛三體合一仿真自慰器,NT$680 NT$748
蜂腰柳臀 美麗な曲線嫩屄二穴構造自慰器 5.1kg (宅配限定),"NT$2,290 NT$2,519"
Enjoy Love 梨奈妹妹 三交一體仿真雙穴骨架可彎仿真自慰器 7kg (宅配限定),"NT$2,899 NT$3,189"
Melina 美蓮娜 3D仿真構造雙穴美體自慰器 7.5kg (宅配限定),"NT$3,490 NT$3,839"
Enjoy Love 愛趴 後入式雙穴美體自慰器 8.2kg (宅配限定),"NT$3,290 NT$3,619"
妮娜蜜臀 酥麻雙震性愛浮雕四國語音雙穴自慰器 3Kg,"NT$2,090 NT$2,299"
今晚約我 真人比例 超生尻美臀雙穴自慰器 8kg (宅配限定),"NT$3,399 NT$3,739"
小橋本 名模菲菲 仿真復刻潮紅通道皮膚紋路雙穴自慰器 680g,NT$399 NT$489
名模湯湯水潤之陰 仿真肌紋陰肛倒模真實雙穴自慰器 (少婦款),NT$380 NT$418
名模湯湯水潤之陰 仿真肌紋陰肛倒模真實雙穴自慰器 (青春款),NT$380 NT$418
日本NPG 口喉完全再現舌技口交夾吸自慰器 北野未奈,"NT$1,180 NT$1,298"
日本NPG 貓耳口喉完全再現 悶絕口交夾吸自慰器 七沢米亞,"NT$1,180 NT$1,298"
日本NPG AV女優迷你非貫通自慰名器 神宮寺奈緒,NT$399 NT$439
慾女嫩穴 柔肌觸感內壁皺摺雙交腔道自慰器,NT$499 NT$549
小橋本 名模菲菲 潮紅肉粒通道擬真皮紋雙穴自慰器 750g (青春款/熟女款),NT$390 NT$429
瑜珈美女 擬真開腿緊實半身娃娃 輕熟人妻 8.5公斤【限宅配】,"NT$3,990 NT$4,389"
